,screen_name,created_at,full_text
139,getbakedsnack,2019-05-26 13:21:40,"Ignite your inner fire to stay fit with Get Baked. 
.
Buy it from @amazondotin today!
.
#healthysnack #crunch #rocks #amazon #india #GOTFinale #GOTSeasonFinale https://t.co/ZwKqyIKs13"
140,Mousse888,2019-05-26 13:21:03,@MestariIslem ... Et c'est aussi #Daenerys  qui a perdu le plus de personnes tr s tr s proches Le tr ne qui rend fou #GOTFinale #GoTS8 https://t.co/KGfzoFwAa8
141,robbedvs,2019-05-26 13:19:08,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
142,LackmannLeon,2019-05-26 13:18:58,"Das war also #GOTFinale.
Ich wei  echt nicht was ich dazu sagen soll."
143,J0eGarc1aMn,2019-05-26 13:18:12,I think most of the people complaining about the #GOTFinale are people with no taste who want a fan-service ending spoon fed to them. The people actually trying to get HBO to re-do the final season are just ridiculous.
144,ekells16,2019-05-26 13:13:45,"RT @4oceanBracelets: ""It's just 1 water bottle,"" said Grand Maester Samwell Tarley
#4ocean #GOTFinale #GameOfThrones https://t.co/a5cVeHcZRM"
145,MegaNerd__,2019-05-26 13:13:38,"Vi sentite orfani di #GameofThrones? Beh, qui c   una serie che - in qualche modo - potrebbe farvi sentire meno soli.

#serietv #got #gotfinale #26maggio
https://t.co/WLtAXVGUhr"
146,PnutMan87,2019-05-26 13:07:48,"Ser Jayme Thee Skank Thee One Handed Hoe 
   
#GOTFinale #GameofThrones #podin  @TheCookandGooch"
147,_Sergio_Cabrera,2019-05-26 13:01:00,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
148,heffers23,2019-05-26 13:00:59,"Watched #GOTFinale #GOT last night. Shame. 7 seasons of edge of your seat, blow your mind TV, probably the best TV show ever... which will ultimately be remembered for #Season8 It 's a bit like me in bed, obviously if you condense years into mins. Promising but in the end... Meh"
149,remobootsgar,2019-05-26 12:58:30,"RT @Kcamilo_89: #GameOfThrones #GOTFinale #GameOfThronesFinale

No es mucha la diferencia ambos ganaron estando toda la temporada sentados! "
150,Mousse888,2019-05-26 12:54:49,"Tous se sont tous battus pour #JonSnow et #Daenerys 
 Pas pour #BranStark que le peuple finalement ne connait pas et  lu en louced  ?!!! Grrr Et  a donne envie de voter  a ??? #GOTFinale #GoTS8 Alloooooo quoi https://t.co/uXKAe6sf1J"
151,Grimejournalist,2019-05-26 12:54:28,"RT @Grimejournalist: #GameOfThrones Season 8 Review EP

Produced by @BigFlowdan @FilthyGears @DJSticky 

Available to download. #GOT #GOTFi "
152,WeronikaLis8,2019-05-26 12:53:28,"Zaw d na ca ej linii :(
#GOTFinale"
153,acacwhimtatt,2019-05-26 12:52:14,RT @Sammy_K5: Winter has come and gone. Thank god the summer is here. But Jon won t get to enjoy it. Just doesn t sit right for some reason 
154,PnutMan87,2019-05-26 12:51:06,"#podin @TheCookandGooch The Love of Thrones Episode 6: The Finale Feat
 @TheChiz88
https://t.co/W6B130bvDX via @PodcastAddict
#GameofThrones #GOTFinale #GoT https://t.co/xmbH56PQMc"
155,Spirics,2019-05-26 12:48:40,"Aceitem que    melhor, #Got acabou ....

#fim #TheEnd 

#GOTFinale

    https://t.co/wpbjo3RHhz"
156,Mousse888,2019-05-26 12:47:46,... Un type en fauteuil qui termine sur LE fauteuil #Normal #Logique #Nondangereux #Wifi #GOTFinale #GoTS8  https://t.co/zgFDJgpXzF
157,hingesiche,2019-05-26 12:42:45,RT @EnmaOlivares: A mitad de capitulo nos spoilearon todo. Drogon quem  el trono entonces eligieron a Bran porque ya el tenia su sillita li 
158,sefastylesp,2019-05-26 12:41:55,"K H A L E E S I     
#GOTFinale"
159,Gaurav589,2019-05-26 12:35:01,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
160,GMGolia,2019-05-26 12:34:45,RT @ToThePartyPal: ICYMI   Our latest episode is a final farewell to the epic and brilliant @gameofthrones with special guest and Song of I 
161,geogacuto,2019-05-26 12:33:56,RT @dannyweathers: Doubling Dothraki Batman! Where did all these Unsullied come from? #GOTFinale
162,Jsp_77184,2019-05-26 12:29:24,"Vous me conseillez quoi s rie apr s #GameOfThrones ?
#GOT #GOTFinale #series #ocs #netflix #AmazonPrime #HBO"
163,prowsuckcictey,2019-05-26 12:29:02,"RT @JakeRichards19: Cant believe I've after 10 years 8 series, that's how it ends, what a load of bollocks #GameOfThrones #GOT #GOTFinale"
164,eff79_eff,2019-05-26 12:28:22,"To vote for Bran, wouldn t they have to say  Ai  three times?

#GOTFinale
#ThreeEyedRaven"
165,SocialChartered,2019-05-26 12:26:29,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
166,margobillen,2019-05-26 12:24:45,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
167,lctuei,2019-05-26 12:24:18,"Acabei de assistir o Finale de #Gameofthrones Sensa  o que fica foi de pressa! Showrunners poderiam ter tabalhado melhor nas decis es!  Final fraco, apressado e sem emo  o! Final do Jon foi decepcionante! #GOTS8E4 #GOTFinale #JonSnow"
168,Gabry_Pic,2019-05-26 12:23:02,"""""It's not just bad storytelling it s because the storytelling style changed from sociological to psychological.""

#got #GameOfThrones
#GOTFinale #GoTS8

https://t.co/uvuWEMHy1p"
169,Polst19,2019-05-26 12:19:21,"Oh man,#AEWDoN was so good...it put the smile back on my face after the disappointments that were #MoneyInTheBank and the #GOTFinale!
@AEWrestling @WWE @HBO @GameOfThrones #DoubleOrNothing"
170,mariemelisss,2019-05-26 12:17:23,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
171,Ade_Jones71,2019-05-26 12:14:39,"@jowrotethis Never mind the lack of dialogue, it's the decline  in nudity and sex that bothered me from Season 1 to the #GOTFinale  I don't watch porn for the stories  "
172,spanwelltofhats,2019-05-26 12:14:24,"RT @JuanC_2009: Que reivindicacion tan tremenda nos acaba de dar #GOTFinale   Bueno, Nos vemos porque ma ana tengo que seguir buscando trab "
173,herringmatthew,2019-05-26 12:10:05,@JacobSHall Megan Ellison is too busy Tweeting inflammatory insults about D&amp;D s #GOTFinale.
174,Mousse888,2019-05-26 12:10:02,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
175,titehecal,2019-05-26 12:09:46,"RT @pjortiz91: Never thought a show ending would upset me more than Dexter... what garbage 
#GOTFinale"
176,rancompnongui,2019-05-26 12:08:24,RT @thechrisjohnson: #GOTFinale is #scourgeoftheshire #GameOfThrones #got #TheFinalEpisode #GameofThronesSeason8
177,gostudyloser,2019-05-26 11:44:17,"RT @abdullahsulehri: Ae mohabbat tere anjaam pe rona aaya
Jane kuyn aaj tere naam per rona aaya
#GOT #JonSnow
#GOTFinale @JashneRekhta http "
178,abdullahsulehri,2019-05-26 11:42:42,"RT @abdullahsulehri: Ae mohabbat tere anjaam pe rona aaya
Jane kuyn aaj tere naam per rona aaya
#GOT #JonSnow
#GOTFinale @JashneRekhta http "
179,PFranssens,2019-05-26 11:41:52,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
180,Kainat7777,2019-05-26 11:41:49,"Worst TV Finale ever ..litrally 8 years of great TV ruined   #GameofThrones
#gots8season 
#GoTFinale"
181,BandoquilloXyza,2019-05-26 11:37:27,"RT @thronesfacts: All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms, and Protecto "
182,KikoPrada,2019-05-26 11:35:27,"Hoy en #lavidaesserieb #JuegodeTronos #GOT #season8 #temporada8 #GameOfThrones #JuegodeTronosfinal #GOTFinale 

https://t.co/Lasw8DJjEP https://t.co/B98s5lUL0F"
183,dnrystrgryen,2019-05-26 11:30:13,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
184,MaGiKLauDe,2019-05-26 11:19:06,"RT @Marien_Bad: APPROFONDIMENTO: Game of Thrones   finito, andate in pace. https://t.co/OrECLZJoCJ #GoT #GoTFinale #GameOfThrones #GameOfTh "
185,oforiwaa__x,2019-05-26 11:18:24,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
186,ellahska,2019-05-26 11:08:30,"W hlen gehen, Eis essen, #GotFinale."
187,ajitpan73310598,2019-05-26 11:05:16,"RT @BajajAllianzLIC: Whether you want to travel to the west of Westeros or become the king of the six kingdoms, all you need to get your #L "
188,thatb1tch_,2019-05-26 11:04:47,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
189,sarahdehamers,2019-05-26 11:03:22,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
190,ookhatena,2019-05-26 11:02:12,RT @hucarezz: Didn t really get why #Tyrion  not being in a book was supposed to be funny. The jokes were just too soon after the many deat 
191,louanneschmit,2019-05-26 10:58:42,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
192,emmamichiko,2019-05-26 10:55:54,Idk why everyone is so surprised about the #GOTfinale. A mediocre white man with few qualifications and no leadership experience took the Iron Throne from a v qualified female candidate. Kind of sounds like the 2016 presidential election to me...   \_( )_/ 
193,brokgasnaluck,2019-05-26 10:54:55,"RT @stefanomlg: ""What unites people? Armies?Gold? Flags? Stories. There's nothing more powerful in the world than a good story. Nothing can "
194,karnesefu,2019-05-26 10:53:15,"RT @CarlosBlackMx: That fucking bastard, Jon went through his heart, and us along with her  
#GameOfThrones #Dracarys   #GOTFinale https:// "
195,iyernhigher,2019-05-26 10:49:30,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
196,JuanGoas,2019-05-26 10:49:08,"Sensaci n de vac o, finaliza una etapa de 8 a os que ha cambiado la historia de la televisi n para siempre  y ha marcado a millones de personas! 
#GraciasJuegoDeTronos 
#GOT #GotFinale"
197,nopholassthe,2019-05-26 10:42:25,RT @AKA_Roe: The Nerd Super Bowl: #GOT #GOTFinale #TheFinalEpisode #GameOfThronesFinale #GOT https://t.co/rDPRTVykBi
198,AppInt4All,2019-05-26 10:41:35,Love this storyline than the disaster we all experienced in #gots8 #got #GOTFinale https://t.co/STAHqNrWYR
199,sinf_e_nazukk,2019-05-26 10:40:00,"RT @Xee_Conqueror_: Be glad the God's made seven hells. One would never be enough to hold both of cleganes 
#Cleganebowl
#GameOfThrones
#GO "
200,sinf_e_nazukk,2019-05-26 10:39:56,"RT @Xee_Conqueror_: Tywin lannisters was best   
#GameofThrones
#GOTFinale https://t.co/gjfFSOHYZU"
201,sinf_e_nazukk,2019-05-26 10:39:49,RT @Xee_Conqueror_: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they w 
202,ultrahunnyy,2019-05-26 10:39:06,"RT @4oceanBracelets: ""It's just 1 water bottle,"" said Grand Maester Samwell Tarley
#4ocean #GOTFinale #GameOfThrones https://t.co/a5cVeHcZRM"
203,ualbulgutfni,2019-05-26 10:35:33,RT @cavarag: Hoy el  ltimo #DominGOT #TheFinalEpisode #GAMEOFTHRONES #GameOfThronesFinale #GOTFinale #juegodetronos #tormundgiantsbane http 
204,brodasfeapor,2019-05-26 10:34:14,RT @ghostframes: Edmure saying the word  statecraft  is all the evidence I need to know the writers didn t care at all about this debacle o 
205,Marien_Bad,2019-05-26 10:34:02,"APPROFONDIMENTO: Game of Thrones   finito, andate in pace. https://t.co/OrECLZJoCJ #GoT #GoTFinale #GameOfThrones #GameOfThronesFinale #GoTS8 #TronoDiSpade"
206,techtnisalu,2019-05-26 10:33:33,"RT @umamibitch: I'm so sad is over. But I will read all the books and hopefully, @GRRMspeaking will release his books and give us the answe "
207,MediumMairin,2019-05-26 10:33:26,RT @MediumMairin: @Dianne__LadyD @Amen_YaH @saferprint @ShabithRuizz @BlueSparkle78 @mblomeling4 @BI_Forensic_CPA @ws_sutton @shahnaqi84 @a 
208,INBLOOMLlVE,2019-05-26 10:26:10,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
209,DVanMulders,2019-05-26 10:25:20,RT @hummusprinses: Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
210,hummusprinses,2019-05-26 10:23:13,Ik wil vrienden die met mij naar verkiezingsresultaten kijken alsof GOTfinale of een WK is https://t.co/Q80ngpk5Gc
211,eyecuable,2019-05-26 10:18:24,RT @cspranklerun: Would have made a way better ending. #GOTFinale https://t.co/ddeeKqjAZ4
212,PoeMdub,2019-05-26 10:15:45,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
213,thondosbooks,2019-05-26 10:15:29,RT @marissa_demarco: Me waiting for the directors to come on and EXPLAIN this shit #got #GOTFinale #GameOfThornes https://t.co/vKYDm3ZQG3
214,Harronmionny,2019-05-26 10:01:59,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
215,seany1875,2019-05-26 09:57:48,RT @TheRealDusong: The only ending i need #GameOfThrones #GoTFinale https://t.co/ZlrkNqO3Zz
216,verbalstrahl,2019-05-26 09:49:58,"Die Staffeln 1-5 waren gro artig, Staffel 6 war noch so lala, bei Staffeln 7 und 8 hatte ich nur noch das Gef hl, ein d mmliches US Remake  zu sehen. #GOTFinale"
217,morganefrmt,2019-05-26 09:49:55,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
218,Homocat12,2019-05-26 09:42:15,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
219,braclatade,2019-05-26 09:41:53,RT @LauraLexicon: Update: Arya Stark is Christopher Colombus. #GOTFinale #AryaStark #TheFinalEpisode
220,MelaniiieGen,2019-05-26 09:41:35,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
221,Phil_Gwilliam,2019-05-26 09:35:36,"@sarahgwill @goggleboxsid The more I think about the finale the more I actually liked it. 
Jon would never have been happy as King while Bran has no ambition, anger or lust for power issues. Meanwhile all of the noble Ned Starke s children now rule the 7 Kingdoms. 
How about you @goggleboxsid
#GOTFinale"
222,teohjitkhiam,2019-05-26 09:34:39,"Still in the post-#GOTFinale withdrawal? Watch the final three parts, out of four, where #Loki hams it up as the wayward prince of Henry IV &amp; later as the resolute King Henry V. https://t.co/hXwMM37JBw"
223,Scott_D_Owens,2019-05-26 09:32:10,"RT @DelroyCalloway: Bran coming in out of nowhere to take the throne
#GameofThrones #GameOfThonesFinale #GOTFinale #thronecast #GameOfTrone "
224,KasimirUrbanski,2019-05-26 09:31:40,"RT @KasimirUrbanski: @deadite101 How to make your #dnd game more like Early #GameofThrones
&amp; less like Late #GoT
#osr #ttrpg #GOTFinale

ht "
225,Nadimo,2019-05-26 09:27:55,RT @cspranklerun: Would have made a way better ending. #GOTFinale https://t.co/ddeeKqjAZ4
226,welt,2019-05-26 09:25:17,RT @schnartzparis:  Was war denn das jetzt? Die Chronik aus der #WAMS Diesmal mit #rezomusik und #GOTFinale ://www.welt.de/debatte/kommenta 
227,schnartzparis,2019-05-26 09:23:42, Was war denn das jetzt? Die Chronik aus der #WAMS Diesmal mit #rezomusik und #GOTFinale ://www.welt.de/debatte/kommentare/article194189515/Youtube-Video-Warum-Paul-Ziemiak-sich-den-Pony-orange-faerben-will.html?wtmc=socialmedia.twitter.shared.web via @welt
228,duartecgustav0,2019-05-26 09:23:33,"Bom Dia Brasil
Passamndo s  pra lembrar o quanto o final de #GOTFinale foi uma GRANDE merda
Era s  isso mesmo
Obrigado"
229,alpha_manny,2019-05-26 09:21:05,"RT @thronesfacts: All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms, and Protecto "
230,luke_holloway,2019-05-26 09:16:11,Finally watched the finale of GOT. Sad to see it end but it has been an incredible show. #GOTFinale #GameOfThrones
231,travecsuntips,2019-05-26 09:16:10,"RT @dinayhamae: https://t.co/yh5ZJBfvxS
If you think this has a happy ending, you haven't been paying attention."" Ramsey Bolton #GameofThro "
232,RidaRN,2019-05-26 09:13:44,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
233,iamninajr,2019-05-26 09:10:10,"Just saw an alternative (and good) treatment for GOT...
#writingcommmunity #GOTFinale 
https://t.co/uXN983Y3Ug"
234,thomas_gamauf,2019-05-26 09:05:08,@zeynep I'd really wish that more books/series using sociological storytelling would be created! #GOTFinale https://t.co/GuK9tGsHUW
235,syrep_,2019-05-26 09:04:45,RT @lovechunks_: Exactly #GOTFinale https://t.co/FKWWQRfxQX
236,cleninogtor,2019-05-26 09:04:23,"RT @miguelesdiz: M s all  de un buen o mal final, est  la tristeza de dejar algo con lo que has estado relacionado ocho a os. A n no super  "
237,sandfeabiterp,2019-05-26 09:03:34,"RT @FabianiSantana5: Ainda d   tempo de recontar os votos?
C H O-C A-D A
#GameOfThronesFinale 
#TheFinalEpisode 
#GOTFinale 
#Gameoftrhones"
238,Beah_Sanchez,2019-05-26 09:03:28,"Hasta siempre...   

https://t.co/q5wzMChiqM

#GOTFinale
#got #sessionfinale"
239,thomas_gamauf,2019-05-26 09:02:25,This article by @zeynep gives a really good explanation why #GOTFinale sucks: the story telling changed from sociological to psychological https://t.co/jxfgspE7uC
240,syrep_,2019-05-26 08:58:59,"RT @WastiSaman: That would be Iconic  
Father of Dragon?  #GOTFinale https://t.co/Vlvn68Yf6P"
241,finileta,2019-05-26 08:57:29,"Esta jornada electoral es el momento perfecto para recordar c mo eligen en Poniente a sus Reyes en el controvertido final de @JuegoDeTronosTM
#JuegoDeTronos
#GOTFinale
https://t.co/w8UGo5cefm"
242,AndrewK_200,2019-05-26 08:57:14,"https://t.co/TtbawhZo4M
#GOTFinale"
243,Nabi941129_,2019-05-26 08:56:15,"RT @Flowkon: Le recruteur : pensez vous avoir les comp tences pour ce poste ?

Moi : 
#GOTS8E6 #GameofThrones #GameOfThonesFinale #GOTFinal "
244,deanager88,2019-05-26 08:54:48,"Ethan Klein On Game of Thrones Finale #GOT #GoTFinale 
 https://t.co/w4W94SnTJO"
245,BlackCharly2251,2019-05-26 08:52:07,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
246,Mr_Patel321,2019-05-26 08:49:22,"RT @Biiiyaa: You! Yes you!
Things will get better,
Relax,
Take a deep breath,
Get your shit together.
Great things are coming your way.
You "
247,dosrefica,2019-05-26 08:39:28,"RT @afton_dee: Robert Baratheon never loses. 

Except to that boar..... 

#GOTFinale #theendingnooneeitherneededordeserved #RobertBaratheon "
248,NathanLftOff,2019-05-26 08:38:45,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
249,mabgavisubt,2019-05-26 08:32:08,RT @jimmyjams9515: Help wanted: hiring for all positions. Apply in person to King s Landing. #GOTFinale #Westeros
250,___alison,2019-05-26 08:29:23,"RT @jermari_murphy: Go and check out my latest YouTube video  Binge Worthy  my first episode is on Game of Thrones!
#GOTFinale #GameOfTrone "
251,No3Am3zcxa,2019-05-26 08:28:06,"RT @ArmandPatrickd: EVERYONE:*Game of Thrones is the best Tv Show ever. 
SEASON 8:  #GamefThrones #GamesOfThronesFinale #GOTSeasonFinale #G "
252,dingbisebti,2019-05-26 08:26:50,RT @errrricccca: At least Ghost finally got the love he deserved        #GOTFinale
253,diozabdemen,2019-05-26 08:25:54,"RT @metalstorm610: Drogon flew away with Daenerys, next scene is of Tyrion locked up after weeks have gone by. So did Jon snow admit he kil "
254,arianecnsolcion,2019-05-26 08:18:46,"RT @WastiSaman: That would be Iconic  
Father of Dragon?  #GOTFinale https://t.co/Vlvn68Yf6P"
255,hisgawoodphe,2019-05-26 08:16:33,RT @JennieLynn_13: Ghost and Drogon    #GOTFinale
256,Gabriel59010322,2019-05-26 08:14:39,"RT @juanmnegretti: #NieveEnCordoba    Panor mica de la Escuela de Monta a Ceferino Namuncur , el coraz n de las Sierras de C rdoba. Parece "
257,alexinne21,2019-05-26 08:12:21,"RT @4oceanBracelets: ""It's just 1 water bottle,"" said Grand Maester Samwell Tarley
#4ocean #GOTFinale #GameOfThrones https://t.co/a5cVeHcZRM"
258,japanlover7,2019-05-26 08:11:32,"RT @bloodmoon_hbo: For those who did not like the end of GOT, know that GRRM posted on his blog that THE WINDS OF WINTER will be finished, "
259,AidGlimpse,2019-05-26 08:10:42,RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi 
