,screen_name,created_at,full_text
159,AnndyYdnas,2019-05-26 18:52:42,"RT @MNuntikan: You may only be someone to world  ..but you may also be the world to someone...
.
#GameOfThrones #Daenerys #GameOfThronesFin "
160,SirThabz,2019-05-26 18:52:29,RT @BarbTheBarbBarb: Sansa during the selection of the new king. #GameOfThrones #GameOfThronesFinale https://t.co/BGP3Z7TiRx
161,_yruby,2019-05-26 18:52:16,RT @Alexpofficial_: The writers of show and producers of the last episode ever right now.... #GameOfThronesFinale https://t.co/53DimE5Bz8
162,nosoustheder,2019-05-26 18:51:55,RT @MacaTweet7: Let s just pretend Season 8 never happened. #GameofThronesFinale https://t.co/MOSYqbjcXJ
163,djmaachs,2019-05-26 18:51:41,Mientras tanto Drogo y Khalesi reencontrandose en el m s all  #GameOfThronesFinale #SiguemeYTeSigoAlInstante #SiguemeYTeSigoDeVuelta #SiguemeYTesigoYa #SiguemeYTeSigoVOX #SiguemeYTeSigoCumplo #SiguemeYTeSigoEnSegundos #SiguemeTeSigo #followback #FollowME #follow4follow #FolloMe https://t.co/2isYJ7Bj3Y
164,GioiaRemoli,2019-05-26 18:49:49,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
165,jalen279,2019-05-26 18:49:46,"RT @SayKyu17: LA MEJOR FUCKING ESCENA
#GameOfThronesFinale https://t.co/fNy4V1ndYD"
166,TaniaAcevedoV,2019-05-26 18:49:29,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
167,sleepymonster7,2019-05-26 18:49:10,RT @Andrea_Jen: An old art commission from 2014 when #Daenerys looked like a kind hearted character...! Characters can evolve through time 
168,Seba_Pintado,2019-05-26 18:48:31,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
169,elvanaygun,2019-05-26 18:48:28,RT @zalimin50tonu: De di mi o kap y  tuttu una be reis #GameOfThronesFinale https://t.co/sbaXSHDVG5
170,Salma87__,2019-05-26 18:47:24,Still can t get over the fact that game thrones is finally over... #GameofThrones  #GameOfThronesFinale https://t.co/Ze459xUEVc
171,tranquimme,2019-05-26 18:47:22,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
172,Shumstaehjjk,2019-05-26 18:46:44,Okay but what is wrong with Jon why is he defending Dany to Tyrion after what happened? What is going on in his head   #GOT #GameOfThrones #GameOfThronesFinale
173,nonsseawardpo,2019-05-26 18:46:06,RT @AdvanceClassics: #GameOfThrones #GameOfThronesFinale #GameofThronesSeason8 #gameofwhothefuckcaresanymore https://t.co/QmVKurBLhL
174,matias_villalba,2019-05-26 18:45:51,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
175,Circinu30572023,2019-05-26 18:45:49,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
176,SeerOverheard,2019-05-26 18:45:33,"Season 2, EP 10 vs Season 8, EP 6    #GameOfThronesFinale #GameofThonesfinal #got #gameofthrones #MINDBLOWN https://t.co/WVBLxtLxi0"
177,Shumstaehjjk,2019-05-26 18:45:16,I never thought I would ever say this but I HATE Dany so much and now she is probably gonna kill Tyrion I am so mad at her #GOT #GameOfThrones #GameOfThronesFinale
178,RosinaPetretta,2019-05-26 18:43:43,RT @HugMeZayn1D: Nonostante sia finito in questa maniera la mia Queen sar  sempre e solo lei.    @emiliaclarke #DaenerysTargaryen #EmiliaCl 
179,Pediatricianto1,2019-05-26 18:43:15,And now my watch has ended. #got #GameOfThronesFinale #ganeofthrones https://t.co/EuOizqmMax
180,BChloeAdams,2019-05-26 18:43:14,Dimanche... Est pas d' pisode de game of thrones   attendre...         #GameofThrones #GameOfThronesFinale #GameofThonesfinal
181,kingoxy02,2019-05-26 18:42:43,"RT @lutsekeZA: #XHOTOONSS3 EP 7 : ""FAMILY FEUD PT 1""     #GameOfThrones #GameOfThronesFinale https://t.co/RWvr3zsmMr"
182,mirandacastro96,2019-05-26 18:42:38,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
183,Kehlanicamz,2019-05-26 18:42:30,RT @revingadores: se nada   perfeito como vcs explicam a season 4? #GameOfThronesFinale https://t.co/9L5p4rWrfB
184,Kehlanicamz,2019-05-26 18:42:26,"RT @JonxDanyy: Daenerys lost:

Her parents
Her brothers
Her home
Her baby
Her most trusted advisers
Her best friend
Her dragons
Her people "
185,The_Deliant,2019-05-26 18:41:35,"                       :                              ? .                     ,                                           . 
   
#             
#GameOfThornes
#GameOfThronesFinale"
186,SirThabz,2019-05-26 18:41:13,RT @theSharpGun: Despite the ending at least GoT provided some good laughs #DemThrones #GameOfThronesFinale https://t.co/HQSLtHrk0j
187,digtorslaro,2019-05-26 18:40:57,RT @Pegasustheman1: Okey now I have seen the last episode of game of thrones and I don't really know what to think about the ending really 
188,SirThabz,2019-05-26 18:40:49,"RT @9GAG: Sit down, Jack Randall #GameOfThronesFinale https://t.co/stbTlPbktO"
189,RADMANRBARR,2019-05-26 18:39:35,"Bran Stark. Almost didn t post this one but I figured why not, him being important and all.

#GameOfThronesFinale #GameofThrones #got #BranTheBroken #BranStark https://t.co/azsY95iOXM"
190,Phili_Sibiya,2019-05-26 18:38:24,"RT @NorbertElekes: Greatest TV shows of all time

1. Breaking Bad
2. Game of Thrones
3. The Simpsons
4. Friends
5. Seinfeld
6. Star Trek
7. "
191,Shumstaehjjk,2019-05-26 18:38:16,Jon and Arya my faves :(( #GOT #GameOfThrones #GameOfThronesFinale
192,Luxray04,2019-05-26 18:36:45,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
193,dartez76,2019-05-26 18:35:24,RT @MadamEffect: When they first started. They look like fans on their way to Comic Con to see the Game of Thrones cast     #GameOfThronesF 
194,benp7777,2019-05-26 18:34:08,@SabreUnfiltered did he really say that?  almost as unexpected as the #gameofthronesfinale
195,TheBasedUpdate,2019-05-26 18:33:43,"#GameOfThronesFinale When Bran said he was going to find Drogon I thought it would cut to crows flying over Jon deep into a North blizzard. You'd see a dragon open his wings to a figure with blue eyes. So... the wheel isn't broken, we have a Knight Queen &amp; the circle continues."
196,comvasixga,2019-05-26 18:33:28,RT @LuizaInCanadaTV: Thank you @GameOfThrones ! That final montage with the Stark kids made it all worth it   And now my rewatch begins... 
197,JeremyPirri,2019-05-26 18:33:23,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
198,helenaxidols,2019-05-26 18:33:03,"RT @fernandobartel8: ""Tres traiciones conocer s. Una por sangre, otra por oro y otra por amor""

La  nica profec a que se cumpli  en la seri "
199,comptandkikdtr1,2019-05-26 18:32:59,RT @adamconway100: Can t help but think a game of Eenie Meenie Miny Mo would have served for greater script writing than that selection pro 
200,N30X,2019-05-26 18:32:35,"RT @Omar_Leon_: Resumen del capitulo final de #GameOfThronesFinale :

https://t.co/ZiUVYv0P9s"
201,LuisQuintana91,2019-05-26 18:30:57,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
202,khooloo93039674,2019-05-26 18:30:27,RT @sleepystreep: game of thrones x parks and rec: a thread   #GameOfThronesFinale
203,93Fatmaq,2019-05-26 18:30:27,RT @sleepystreep: game of thrones x parks and rec: a thread   #GameOfThronesFinale
204,Nurioneta,2019-05-26 18:27:39,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
205,felipecarrionc,2019-05-26 18:27:18,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
206,LisaLovesWords,2019-05-26 18:27:11,"The @UrbanDecay @GameOfThrones vault has blown my mind.   

#GameOfThornes #got #urbandecay #urbandecaycanada #urbandecaygot #GameOfThronesFinale #AryaStark #Daenerys #ASOIAF https://t.co/tBIQuIHsPa"
207,ifyoureadthis__,2019-05-26 18:25:51,RT @rhotonjonathan: Bran knew the throne was gonna get burned so he brought his own #GameOfThornes #GameofThronesFinale https://t.co/o5Y5bM 
208,curtaindrops_,2019-05-26 18:25:17,"RT @gorgon_g: Bran of broken the king of the six kingdoms 
#spoiler_alert 
#GameOfThronesFinale "
209,JorgeOrtizActor,2019-05-26 18:23:32,"When my agents at ICM force me to attend a writer s retreat to strike box office gold again...I m about to go all Game of Thrones on them: https://t.co/flf1eFPXdS

#tvwriters #GameOfThrones #GameOfThronesFinale"
210,JoseFcoMX,2019-05-26 18:22:46,"RT @NASAGoddard: The @HBO ""Game of Thrones"" journey has come to an end, but NASA's own three-eyed Raven still scans the skies.     

It's p "
211,YulenyHernandez,2019-05-26 18:22:15,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
212,lucanaros,2019-05-26 18:21:29,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
213,everson_mayen,2019-05-26 18:20:46,"Hay diferentes tipos de amor  #GOTFinale #GOT #GameofThrones #ForTheThrone #GameofThronesSeason8 #DaenerysTargaryen
#GoTWinterisComingGame #GoTDirecto #GOT8x06 #GOTfinal #GameOfThronesFinale #GOTSeasonFinale #JuegoDeTronos #JuegodeTronosfinal #juegodetronos8x06 #gotfinale https://t.co/HSKKaSJK1H"
214,breadchoo,2019-05-26 18:20:12,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
215,everson_mayen,2019-05-26 18:20:11,"Dany  #GOTFinale #GOT #GameofThrones #ForTheThrone #GameofThronesSeason8 #DaenerysTargaryen
#GoTWinterisComingGame #GoTDirecto #GOT8x06 #GOTfinal #GameOfThronesFinale #GOTSeasonFinale #JuegoDeTronos #JuegodeTronosfinal #juegodetronos8x06 #gotfinale daenerys https://t.co/kiqJprKXhE"
216,petermcbrain666,2019-05-26 18:19:30,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
217,navdhad,2019-05-26 18:18:57,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
218,paaulaandrea,2019-05-26 18:18:56,RT @rabbits_bad: The US when a third world country has petroleum #GameOfThronesFinale https://t.co/zt1Le2Ea7F
219,Brasucaa,2019-05-26 18:18:56,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
220,ChristianReye5,2019-05-26 18:17:49,RT @cristsuazo: De las mejores escenas #GameOfThronesFinale https://t.co/EXUN2KfNkm
221,wolroracmi,2019-05-26 18:17:01,"RT @AceRichards: Just watched the #GameOfThronesFinale and like all good endings, shocking. Wont be what most people wanted, but that's a g "
222,ElleNess6,2019-05-26 18:15:50,RT @CostumeCinemato: Concept designs by #GameOfThrones Costume Designer Michele Clapton of #SansaStark coronation gown and tiara from the # 
223,taniacchina,2019-05-26 18:15:09,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
224,valentinarico_,2019-05-26 18:12:57,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
225,Rianchrysan,2019-05-26 18:12:51,RT @GodspowerTalks: #GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2
226,ginabragagnini,2019-05-26 18:11:33,RT @Fresquitodbahia: Comparte este Brand de la suerte para que te contraten sin experiencia #GameOfThronesFinale https://t.co/zWqBDz0eFu
227,javib20,2019-05-26 18:11:06,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
228,gauravgjain,2019-05-26 18:08:29,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
229,1smus,2019-05-26 18:07:58,RT @Eugene_Simon: The final episode of @GameOfThrones tonight folks. This was the adventure that was a life changer for myself and so many 
230,cami012_94,2019-05-26 18:07:49,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
231,AereoDemencia,2019-05-26 18:07:36,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
232,andresqmartinez,2019-05-26 18:06:23,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
233,PoleethAcosta,2019-05-26 18:06:13,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
234,despsleevotwin,2019-05-26 18:05:22,RT @aminu_harun: #GameOfThronesFinale
235,mostafa_abbassi,2019-05-26 18:03:41,"                           #    _   _                                              ...                     /            /                                 
#      _    _   
#GameofThronesfinale 
#GameOfThrones"
236,IsaAlvarez04,2019-05-26 18:01:54,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
237,Ghost_of_Lyanna,2019-05-26 18:00:44,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
238,JosephG04448346,2019-05-26 18:00:41,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
239,zero_one_dos3,2019-05-26 18:00:37,"everyone mad at game of thrones should keep kalm and watch attack on titan #GameOfThronesFinale #aot
#justbegun"
240,UNTsocial,2019-05-26 18:00:29,Already missing #GoT? We've got you covered! Listen to our #UNT experts discuss everything from the show s pop culture footprint to its political high points to its depiction of ice zombies   and see if their #GameOfThronesFinale predictions came true. https://t.co/lCHFowg2sH https://t.co/2NoNkhTtQc
241,brittanycl26,2019-05-26 17:59:31,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
242,cumagecli,2019-05-26 17:58:45,RT @davking1982: If ya'll were angry last week. Just you wait. I feel violated #GameOfThronesFinale
243,ankesh_14,2019-05-26 17:58:07,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
244,CocoItGirl,2019-05-26 17:56:50,"RT @HarpersBazaarmx: La ic nica serie tambi n fue inspiraci n para las pasarelas. Este es un claro ejemplo. #GameOfThronesFinale 
https://t "
245,TheSwithen,2019-05-26 17:55:03,"There's something only the #magic and lyricism of #real #legend can provide...
Discover the #epicfantasy #series of #novels 
Here: https://t.co/by9W3pigYJ

#GameOfThrones #GameOfThronesFinale #BookSeries #KindleSeries #bestbooks #amreading #dogs https://t.co/7omc9ma8G1"
246,Sinister_Winds,2019-05-26 17:54:56,"Also das ist ja mal so richtig eskaliert...O_O

#DaenerysTargaryen - Queen of the Ashes.

#GameOfThrones #GameOfThronesFinale #GoT #Daenerys"
247,Funhousefilms,2019-05-26 17:54:21,"#GameofThrones: The Musical - I Saw A Dragon! *watch with sound*

*Click here for the full video* https://t.co/aN8AsDdVJu

#GOT #GameofThronesFinale #GOTFinale #Tyrion #funny #lol #comedy #Funnymusic #musical #lolz #funnyvideos https://t.co/B0JN1YaH5m"
248,lucaadeboca,2019-05-26 17:54:04,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
249,michaelhealyFI,2019-05-26 17:53:42,"RT @michaelhealyFI:  Sticking the landing  and the curious case of #GameOfThrones 

#tv #finale #GameOfThronesFinale #thexfiles #theprisone "
250,NaomiBNT,2019-05-26 17:51:15,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
251,LoreH2O,2019-05-26 17:50:55,RT @Fresquitodbahia: Comparte este Brand de la suerte para que te contraten sin experiencia #GameOfThronesFinale https://t.co/zWqBDz0eFu
252,DianaPortacio,2019-05-26 17:50:38,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
253,krausista,2019-05-26 17:50:09,"RT @WildAssFire: The true winner of Game Of Thrones is Lena Headey and her performance as Cersei Lannister, thank you for putting years of "
254,KajahSnr,2019-05-26 17:49:09,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
255,flor_clavijo,2019-05-26 17:48:41,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
256,fraserjames06,2019-05-26 17:48:06,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
257,ismaillk_,2019-05-26 17:47:35,"RT @bayhergelee: Ne demi ti Ramiz day ,
Herkes  ld r r sevdi ini ..
#gameofthrones
#GameOfThronesFinale
#GoTWinterisComingGame https://t.co "
258,der_meister_zgz,2019-05-26 17:47:35,RT @13RWscene: Recordemos una de las mejores escenas #GameOfThronesFinale https://t.co/wn45KexqM1
